,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,category
20341,Mexico,Wheat,2000,49355,758,34468.93,23.07,Low
20342,Mexico,Wheat,2000,49355,758,34468.93,19.29,Low
20343,Mexico,Wheat,2000,49355,758,34468.93,16.9,Low
20344,Mexico,Wheat,2000,49355,758,34468.93,21.12,Low
20345,Mexico,Wheat,2001,47661,758,31373.3,15.98,Low
20346,Mexico,Wheat,2001,47661,758,31373.3,21.23,Low
20347,Mexico,Wheat,2001,47661,758,31373.3,25.11,Low
20348,Mexico,Wheat,2001,47661,758,31373.3,20.15,Low
20349,Mexico,Wheat,2001,47661,758,31373.3,22.6,Low
20350,Mexico,Wheat,2001,47661,758,31373.3,19.32,Low
20351,Mexico,Wheat,2001,47661,758,31373.3,16.37,Low
20352,Mexico,Wheat,2001,47661,758,31373.3,21.23,Low
20353,Mexico,Wheat,2002,50999,758,16189.88,16.37,Low
20354,Mexico,Wheat,2002,50999,758,16189.88,21.5,Low
20355,Mexico,Wheat,2002,50999,758,16189.88,25.07,Low
20356,Mexico,Wheat,2002,50999,758,16189.88,19.93,Low
20357,Mexico,Wheat,2002,50999,758,16189.88,22.59,Low
20358,Mexico,Wheat,2002,50999,758,16189.88,19.62,Low
20359,Mexico,Wheat,2002,50999,758,16189.88,16.37,Low
20360,Mexico,Wheat,2002,50999,758,16189.88,21.5,Low
20361,Mexico,Wheat,2004,44871,758,26433.14,16.2,Low
20362,Mexico,Wheat,2004,44871,758,26433.14,21.24,Low
20363,Mexico,Wheat,2004,44871,758,26433.14,24.92,Low
20364,Mexico,Wheat,2004,44871,758,26433.14,19.91,Low
20365,Mexico,Wheat,2004,44871,758,26433.14,22.26,Low
20366,Mexico,Wheat,2004,44871,758,26433.14,19.56,Low
20367,Mexico,Wheat,2004,44871,758,26433.14,16.84,Low
20368,Mexico,Wheat,2004,44871,758,26433.14,21.24,Low
20369,Mexico,Wheat,2005,47517,758,51741.99,16.7,Low
20370,Mexico,Wheat,2005,47517,758,51741.99,21.42,Low
20371,Mexico,Wheat,2005,47517,758,51741.99,25.18,Low
20372,Mexico,Wheat,2005,47517,758,51741.99,20.09,Low
20373,Mexico,Wheat,2005,47517,758,51741.99,22.95,Low
20374,Mexico,Wheat,2005,47517,758,51741.99,19.82,Low
20375,Mexico,Wheat,2005,47517,758,51741.99,16.93,Low
20376,Mexico,Wheat,2005,47517,758,51741.99,21.42,Low
20377,Mexico,Wheat,2006,52274,758,50891.95,16.37,Low
20378,Mexico,Wheat,2006,52274,758,50891.95,21.5,Low
20379,Mexico,Wheat,2006,52274,758,50891.95,25.35,Low
20380,Mexico,Wheat,2006,52274,758,50891.95,20.3,Low
20381,Mexico,Wheat,2006,52274,758,50891.95,23.33,Low
20382,Mexico,Wheat,2006,52274,758,50891.95,19.53,Low
20383,Mexico,Wheat,2006,52274,758,50891.95,17.23,Low
20384,Mexico,Wheat,2006,52274,758,50891.95,21.5,Low
20385,Mexico,Wheat,2007,50824,758,64501.28,16.38,Low
20386,Mexico,Wheat,2007,50824,758,64501.28,21.35,Low
20387,Mexico,Wheat,2007,50824,758,64501.28,24.88,Low
20388,Mexico,Wheat,2007,50824,758,64501.28,20.17,Low
20389,Mexico,Wheat,2007,50824,758,64501.28,22.18,Low
20390,Mexico,Wheat,2007,50824,758,64501.28,19.7,Low
20391,Mexico,Wheat,2007,50824,758,64501.28,16.8,Low
20392,Mexico,Wheat,2007,50824,758,64501.28,21.35,Low
20393,Mexico,Wheat,2008,50134,758,61732.11,16.22,Low
20394,Mexico,Wheat,2008,50134,758,61732.11,21.02,Low
20395,Mexico,Wheat,2008,50134,758,61732.11,25.22,Low
20396,Mexico,Wheat,2008,50134,758,61732.11,20.41,Low
20397,Mexico,Wheat,2008,50134,758,61732.11,22.68,Low
20398,Mexico,Wheat,2008,50134,758,61732.11,19.45,Low
20399,Mexico,Wheat,2008,50134,758,61732.11,17.21,Low
20400,Mexico,Wheat,2008,50134,758,61732.11,21.02,Low
20401,Mexico,Wheat,2009,49688,758,61690.08,16.65,Low
20402,Mexico,Wheat,2009,49688,758,61690.08,21.76,Low
20403,Mexico,Wheat,2009,49688,758,61690.08,25.72,Low
20404,Mexico,Wheat,2009,49688,758,61690.08,20.32,Low
20405,Mexico,Wheat,2009,49688,758,61690.08,23.23,Low
20406,Mexico,Wheat,2009,49688,758,61690.08,19.81,Low
20407,Mexico,Wheat,2009,49688,758,61690.08,17.03,Low
20408,Mexico,Wheat,2009,49688,758,61690.08,21.76,Low
20409,Mexico,Wheat,2010,54185,758,63402.29,15.87,Low
20410,Mexico,Wheat,2010,54185,758,63402.29,20.9,Low
20411,Mexico,Wheat,2010,54185,758,63402.29,25.04,Low
20412,Mexico,Wheat,2010,54185,758,63402.29,19.62,Low
20413,Mexico,Wheat,2010,54185,758,63402.29,21.99,Low
20414,Mexico,Wheat,2010,54185,758,63402.29,19.38,Low
20415,Mexico,Wheat,2010,54185,758,63402.29,16.19,Low
20416,Mexico,Wheat,2010,54185,758,63402.29,20.9,Low
20417,Mexico,Wheat,2011,54778,758,65961.1,16.64,Low
20418,Mexico,Wheat,2011,54778,758,65961.1,21.55,Low
20419,Mexico,Wheat,2011,54778,758,65961.1,25.28,Low
20420,Mexico,Wheat,2011,54778,758,65961.1,19.52,Low
20421,Mexico,Wheat,2011,54778,758,65961.1,23.55,Low
20422,Mexico,Wheat,2011,54778,758,65961.1,19.83,Low
20423,Mexico,Wheat,2011,54778,758,65961.1,16.26,Low
20424,Mexico,Wheat,2011,54778,758,65961.1,21.55,Low
20425,Mexico,Wheat,2012,56568,758,64512.22,16.43,Low
20426,Mexico,Wheat,2012,56568,758,64512.22,21.52,Low
20427,Mexico,Wheat,2012,56568,758,64512.22,25.5,Low
20428,Mexico,Wheat,2012,56568,758,64512.22,20.61,Low
20429,Mexico,Wheat,2012,56568,758,64512.22,23.5,Low
20430,Mexico,Wheat,2012,56568,758,64512.22,19.71,Low
20431,Mexico,Wheat,2012,56568,758,64512.22,17.2,Low
20432,Mexico,Wheat,2012,56568,758,64512.22,21.52,Low
20433,Mexico,Wheat,2013,52934,758,59920.18,17.34,Low
20434,Mexico,Wheat,2013,52934,758,59920.18,22.19,Low
20435,Mexico,Wheat,2013,52934,758,59920.18,25.36,Low
20436,Mexico,Wheat,2013,52934,758,59920.18,21.86,Low
20437,Mexico,Wheat,2013,52934,758,59920.18,24.19,Low
20438,Mexico,Wheat,2013,52934,758,59920.18,20.45,Low
20439,Mexico,Wheat,2013,52934,758,59920.18,17.18,Low
20440,Mexico,Wheat,2013,52934,758,59920.18,22.19,Low
20441,Montenegro,Maize,2006,32588,241,0.55,10.56,Low
20442,Montenegro,Maize,2007,25000,241,0.55,11.59,Low
20443,Montenegro,Maize,2008,36000,241,0.55,11.62,Low
20444,Montenegro,Maize,2009,38009,241,0.55,11.46,Low
20445,Montenegro,Maize,2010,37950,241,66,11.25,Low
20446,Montenegro,Maize,2011,42007,241,75,11.25,Low
20447,Montenegro,Maize,2012,32007,241,71,11.53,Low
20448,Montenegro,Maize,2013,51775,241,82,12.87,Low
20449,Montenegro,Potatoes,2006,130448,241,0.55,10.56,Low
20450,Montenegro,Potatoes,2007,105037,241,0.55,11.59,Low
20451,Montenegro,Potatoes,2008,130981,241,0.55,11.62,Low
20452,Montenegro,Potatoes,2009,150977,241,0.55,11.46,Low
20453,Montenegro,Potatoes,2010,145964,241,66,11.25,Low
20454,Montenegro,Potatoes,2011,165000,241,75,11.25,Low
20455,Montenegro,Potatoes,2012,118033,241,71,11.53,Low
20456,Montenegro,Potatoes,2013,149004,241,82,12.87,Low
20457,Montenegro,Wheat,2006,30903,241,0.55,10.56,Low
20458,Montenegro,Wheat,2007,24026,241,0.55,11.59,Low
20459,Montenegro,Wheat,2008,35016,241,0.55,11.62,Low
20460,Montenegro,Wheat,2009,35981,241,0.55,11.46,Low
20461,Montenegro,Wheat,2010,34029,241,66,11.25,Low
20462,Montenegro,Wheat,2011,32024,241,75,11.25,Low
20463,Montenegro,Wheat,2012,27984,241,71,11.53,Low
20464,Montenegro,Wheat,2013,34357,241,82,12.87,Low
20465,Morocco,Maize,1990,11598,346,9364,18.17,Low
20466,Morocco,Maize,1990,11598,346,9364,18.29,Low
20467,Morocco,Maize,1991,8700,346,9771.14,17.25,Low
20468,Morocco,Maize,1991,8700,346,9771.14,17.47,Low
20469,Morocco,Maize,1992,4753,346,10178.29,17.38,Low
20470,Morocco,Maize,1992,4753,346,10178.29,17.56,Low
20471,Morocco,Maize,1993,2065,346,10585.43,16.94,Low
20472,Morocco,Maize,1993,2065,346,10585.43,17.11,Low
20473,Morocco,Maize,1994,6261,346,10992.57,17.88,Low
20474,Morocco,Maize,1994,6261,346,10992.57,17.98,Low
20475,Morocco,Maize,1995,1303,346,11399.71,18.56,Low
20476,Morocco,Maize,1995,1303,346,11399.71,18.72,Low
20477,Morocco,Maize,1996,9274,346,11806.86,17.75,Low
20478,Morocco,Maize,1996,9274,346,11806.86,17.97,Low
20479,Morocco,Maize,1997,10984,346,12214,18.31,Low
20480,Morocco,Maize,1997,10984,346,12214,18.65,Low
20481,Morocco,Maize,1998,6468,346,12621.14,18.21,Low
20482,Morocco,Maize,1998,6468,346,12621.14,18.24,Low
20483,Morocco,Maize,1999,4120,346,13028.29,17.68,Low
20484,Morocco,Maize,1999,4120,346,13028.29,17.88,Low
20485,Morocco,Maize,2000,4000,346,13435.43,18.16,Low
20486,Morocco,Maize,2000,4000,346,13435.43,18.14,Low
20487,Morocco,Maize,2001,2107,346,13842.57,18.73,Low
20488,Morocco,Maize,2001,2107,346,13842.57,18.56,Low
20489,Morocco,Maize,2002,7494,346,14249.71,18.25,Low
20490,Morocco,Maize,2002,7494,346,14249.71,18.19,Low
20491,Morocco,Maize,2004,9152,346,15064,18.07,Low
20492,Morocco,Maize,2004,9152,346,15064,18.21,Low
20493,Morocco,Maize,2005,2036,346,13966,18.18,Low
20494,Morocco,Maize,2005,2036,346,13966,18.15,Low
20495,Morocco,Maize,2006,12198,346,13697,18.38,Low
20496,Morocco,Maize,2006,12198,346,13697,18.51,Low
20497,Morocco,Maize,2007,4155,346,13697,17.93,Low
20498,Morocco,Maize,2007,4155,346,13697,17.99,Low
20499,Morocco,Maize,2008,5515,346,13697,17.8,Low
20500,Morocco,Maize,2008,5515,346,13697,17.96,Low
20501,Morocco,Maize,2009,9151,346,13697,18.56,Low
20502,Morocco,Maize,2009,9151,346,13697,18.73,Low
20503,Morocco,Maize,2010,12132,346,13697,18.83,Low
20504,Morocco,Maize,2010,12132,346,13697,18.87,Low
20505,Morocco,Maize,2011,11533,346,13697,18.53,Low
20506,Morocco,Maize,2011,11533,346,13697,18.59,Low
20507,Morocco,Maize,2012,7648,346,13697,18.24,Low
20508,Morocco,Maize,2012,7648,346,13697,18.2,Low
20509,Morocco,Maize,2013,6632,346,13697,18.79,Low
20510,Morocco,Maize,2013,6632,346,13697,18.62,Low
20511,Morocco,Potatoes,1990,171851,346,9364,18.17,Medium
20512,Morocco,Potatoes,1990,171851,346,9364,18.29,Medium
20513,Morocco,Potatoes,1991,171948,346,9771.14,17.25,Medium
20514,Morocco,Potatoes,1991,171948,346,9771.14,17.47,Medium
20515,Morocco,Potatoes,1992,151411,346,10178.29,17.38,Low
20516,Morocco,Potatoes,1992,151411,346,10178.29,17.56,Low
20517,Morocco,Potatoes,1993,156153,346,10585.43,16.94,Low
20518,Morocco,Potatoes,1993,156153,346,10585.43,17.11,Low
20519,Morocco,Potatoes,1994,176522,346,10992.57,17.88,Medium
20520,Morocco,Potatoes,1994,176522,346,10992.57,17.98,Medium
20521,Morocco,Potatoes,1995,166304,346,11399.71,18.56,Low
20522,Morocco,Potatoes,1995,166304,346,11399.71,18.72,Low
20523,Morocco,Potatoes,1996,190473,346,11806.86,17.75,Medium
20524,Morocco,Potatoes,1996,190473,346,11806.86,17.97,Medium
20525,Morocco,Potatoes,1997,178706,346,12214,18.31,Medium
20526,Morocco,Potatoes,1997,178706,346,12214,18.65,Medium
20527,Morocco,Potatoes,1998,190427,346,12621.14,18.21,Medium
20528,Morocco,Potatoes,1998,190427,346,12621.14,18.24,Medium
20529,Morocco,Potatoes,1999,183361,346,13028.29,17.68,Medium
20530,Morocco,Potatoes,1999,183361,346,13028.29,17.88,Medium
20531,Morocco,Potatoes,2000,180193,346,13435.43,18.16,Medium
20532,Morocco,Potatoes,2000,180193,346,13435.43,18.14,Medium
20533,Morocco,Potatoes,2001,187740,346,13842.57,18.73,Medium
20534,Morocco,Potatoes,2001,187740,346,13842.57,18.56,Medium
20535,Morocco,Potatoes,2002,231985,346,14249.71,18.25,Medium
20536,Morocco,Potatoes,2002,231985,346,14249.71,18.19,Medium
20537,Morocco,Potatoes,2004,241650,346,15064,18.07,Medium
20538,Morocco,Potatoes,2004,241650,346,15064,18.21,Medium
20539,Morocco,Potatoes,2005,238090,346,13966,18.18,Medium
20540,Morocco,Potatoes,2005,238090,346,13966,18.15,Medium
20541,Morocco,Potatoes,2006,263272,346,13697,18.38,Medium
20542,Morocco,Potatoes,2006,263272,346,13697,18.51,Medium
20543,Morocco,Potatoes,2007,247975,346,13697,17.93,Medium
20544,Morocco,Potatoes,2007,247975,346,13697,17.99,Medium
20545,Morocco,Potatoes,2008,244675,346,13697,17.8,Medium
20546,Morocco,Potatoes,2008,244675,346,13697,17.96,Medium
20547,Morocco,Potatoes,2009,195328,346,13697,18.56,Medium
20548,Morocco,Potatoes,2009,195328,346,13697,18.73,Medium
20549,Morocco,Potatoes,2010,283502,346,13697,18.83,Medium
20550,Morocco,Potatoes,2010,283502,346,13697,18.87,Medium
20551,Morocco,Potatoes,2011,297584,346,13697,18.53,Medium
20552,Morocco,Potatoes,2011,297584,346,13697,18.59,Medium
20553,Morocco,Potatoes,2012,279800,346,13697,18.24,Medium
20554,Morocco,Potatoes,2012,279800,346,13697,18.2,Medium
20555,Morocco,Potatoes,2013,363561,346,13697,18.79,High
20556,Morocco,Potatoes,2013,363561,346,13697,18.62,High
20557,Morocco,"Rice, paddy",1990,41750,346,9364,18.17,Low
20558,Morocco,"Rice, paddy",1990,41750,346,9364,18.29,Low
20559,Morocco,"Rice, paddy",1991,38406,346,9771.14,17.25,Low
20560,Morocco,"Rice, paddy",1991,38406,346,9771.14,17.47,Low
20561,Morocco,"Rice, paddy",1992,30694,346,10178.29,17.38,Low
20562,Morocco,"Rice, paddy",1992,30694,346,10178.29,17.56,Low
20563,Morocco,"Rice, paddy",1993,50000,346,10585.43,16.94,Low
20564,Morocco,"Rice, paddy",1993,50000,346,10585.43,17.11,Low
20565,Morocco,"Rice, paddy",1994,65000,346,10992.57,17.88,Low
20566,Morocco,"Rice, paddy",1994,65000,346,10992.57,17.98,Low
20567,Morocco,"Rice, paddy",1995,49571,346,11399.71,18.56,Low
20568,Morocco,"Rice, paddy",1995,49571,346,11399.71,18.72,Low
20569,Morocco,"Rice, paddy",1996,58000,346,11806.86,17.75,Low
20570,Morocco,"Rice, paddy",1996,58000,346,11806.86,17.97,Low
20571,Morocco,"Rice, paddy",1997,37256,346,12214,18.31,Low
20572,Morocco,"Rice, paddy",1997,37256,346,12214,18.65,Low
20573,Morocco,"Rice, paddy",1998,54108,346,12621.14,18.21,Low
20574,Morocco,"Rice, paddy",1998,54108,346,12621.14,18.24,Low
20575,Morocco,"Rice, paddy",1999,45000,346,13028.29,17.68,Low
20576,Morocco,"Rice, paddy",1999,45000,346,13028.29,17.88,Low
20577,Morocco,"Rice, paddy",2000,45000,346,13435.43,18.16,Low
20578,Morocco,"Rice, paddy",2000,45000,346,13435.43,18.14,Low
20579,Morocco,"Rice, paddy",2001,52773,346,13842.57,18.73,Low
20580,Morocco,"Rice, paddy",2001,52773,346,13842.57,18.56,Low
20581,Morocco,"Rice, paddy",2002,41453,346,14249.71,18.25,Low
20582,Morocco,"Rice, paddy",2002,41453,346,14249.71,18.19,Low
20583,Morocco,"Rice, paddy",2004,67045,346,15064,18.07,Low
20584,Morocco,"Rice, paddy",2004,67045,346,15064,18.21,Low
20585,Morocco,"Rice, paddy",2005,68000,346,13966,18.18,Low
20586,Morocco,"Rice, paddy",2005,68000,346,13966,18.15,Low
20587,Morocco,"Rice, paddy",2006,68000,346,13697,18.38,Low
20588,Morocco,"Rice, paddy",2006,68000,346,13697,18.51,Low
20589,Morocco,"Rice, paddy",2007,73667,346,13697,17.93,Low
20590,Morocco,"Rice, paddy",2007,73667,346,13697,17.99,Low
20591,Morocco,"Rice, paddy",2008,69563,346,13697,17.8,Low
20592,Morocco,"Rice, paddy",2008,69563,346,13697,17.96,Low
20593,Morocco,"Rice, paddy",2009,64154,346,13697,18.56,Low
20594,Morocco,"Rice, paddy",2009,64154,346,13697,18.73,Low
20595,Morocco,"Rice, paddy",2010,68270,346,13697,18.83,Low
20596,Morocco,"Rice, paddy",2010,68270,346,13697,18.87,Low
20597,Morocco,"Rice, paddy",2011,70236,346,13697,18.53,Low
20598,Morocco,"Rice, paddy",2011,70236,346,13697,18.59,Low
20599,Morocco,"Rice, paddy",2012,76015,346,13697,18.24,Low
20600,Morocco,"Rice, paddy",2012,76015,346,13697,18.2,Low
20601,Morocco,"Rice, paddy",2013,75433,346,13697,18.79,Low
20602,Morocco,"Rice, paddy",2013,75433,346,13697,18.62,Low
20603,Morocco,Sorghum,1990,5496,346,9364,18.17,Low
20604,Morocco,Sorghum,1990,5496,346,9364,18.29,Low
20605,Morocco,Sorghum,1991,4712,346,9771.14,17.25,Low
20606,Morocco,Sorghum,1991,4712,346,9771.14,17.47,Low
20607,Morocco,Sorghum,1992,5558,346,10178.29,17.38,Low
20608,Morocco,Sorghum,1992,5558,346,10178.29,17.56,Low
20609,Morocco,Sorghum,1993,7545,346,10585.43,16.94,Low
20610,Morocco,Sorghum,1993,7545,346,10585.43,17.11,Low
20611,Morocco,Sorghum,1994,4719,346,10992.57,17.88,Low
20612,Morocco,Sorghum,1994,4719,346,10992.57,17.98,Low
20613,Morocco,Sorghum,1995,866,346,11399.71,18.56,Low
20614,Morocco,Sorghum,1995,866,346,11399.71,18.72,Low
20615,Morocco,Sorghum,1996,6055,346,11806.86,17.75,Low
20616,Morocco,Sorghum,1996,6055,346,11806.86,17.97,Low
20617,Morocco,Sorghum,1997,5338,346,12214,18.31,Low
20618,Morocco,Sorghum,1997,5338,346,12214,18.65,Low
20619,Morocco,Sorghum,1998,7019,346,12621.14,18.21,Low
20620,Morocco,Sorghum,1998,7019,346,12621.14,18.24,Low
20621,Morocco,Sorghum,1999,6264,346,13028.29,17.68,Low
20622,Morocco,Sorghum,1999,6264,346,13028.29,17.88,Low
20623,Morocco,Sorghum,2000,7205,346,13435.43,18.16,Low
20624,Morocco,Sorghum,2000,7205,346,13435.43,18.14,Low
20625,Morocco,Sorghum,2001,5845,346,13842.57,18.73,Low
20626,Morocco,Sorghum,2001,5845,346,13842.57,18.56,Low
20627,Morocco,Sorghum,2002,4982,346,14249.71,18.25,Low
20628,Morocco,Sorghum,2002,4982,346,14249.71,18.19,Low
20629,Morocco,Sorghum,2004,8233,346,15064,18.07,Low
20630,Morocco,Sorghum,2004,8233,346,15064,18.21,Low
20631,Morocco,Sorghum,2005,5451,346,13966,18.18,Low
20632,Morocco,Sorghum,2005,5451,346,13966,18.15,Low
20633,Morocco,Sorghum,2006,7841,346,13697,18.38,Low
20634,Morocco,Sorghum,2006,7841,346,13697,18.51,Low
20635,Morocco,Sorghum,2007,6234,346,13697,17.93,Low
20636,Morocco,Sorghum,2007,6234,346,13697,17.99,Low
20637,Morocco,Sorghum,2008,8683,346,13697,17.8,Low
20638,Morocco,Sorghum,2008,8683,346,13697,17.96,Low
20639,Morocco,Sorghum,2009,8878,346,13697,18.56,Low
20640,Morocco,Sorghum,2009,8878,346,13697,18.73,Low
20641,Morocco,Sorghum,2010,6632,346,13697,18.83,Low
20642,Morocco,Sorghum,2010,6632,346,13697,18.87,Low
20643,Morocco,Sorghum,2011,8011,346,13697,18.53,Low
20644,Morocco,Sorghum,2011,8011,346,13697,18.59,Low
20645,Morocco,Sorghum,2012,9475,346,13697,18.24,Low
20646,Morocco,Sorghum,2012,9475,346,13697,18.2,Low
20647,Morocco,Sorghum,2013,10637,346,13697,18.79,Low
20648,Morocco,Sorghum,2013,10637,346,13697,18.62,Low
20649,Morocco,Soybeans,1990,16181,346,9364,18.17,Low
20650,Morocco,Soybeans,1990,16181,346,9364,18.29,Low
20651,Morocco,Soybeans,1991,14178,346,9771.14,17.25,Low
20652,Morocco,Soybeans,1991,14178,346,9771.14,17.47,Low
20653,Morocco,Soybeans,1992,11944,346,10178.29,17.38,Low
20654,Morocco,Soybeans,1992,11944,346,10178.29,17.56,Low
20655,Morocco,Soybeans,1993,10000,346,10585.43,16.94,Low
20656,Morocco,Soybeans,1993,10000,346,10585.43,17.11,Low
20657,Morocco,Soybeans,1994,13755,346,10992.57,17.88,Low
20658,Morocco,Soybeans,1994,13755,346,10992.57,17.98,Low
20659,Morocco,Soybeans,1995,13367,346,11399.71,18.56,Low
20660,Morocco,Soybeans,1995,13367,346,11399.71,18.72,Low
20661,Morocco,Soybeans,1996,24600,346,11806.86,17.75,Low
20662,Morocco,Soybeans,1996,24600,346,11806.86,17.97,Low
20663,Morocco,Soybeans,1997,10000,346,12214,18.31,Low
20664,Morocco,Soybeans,1997,10000,346,12214,18.65,Low
20665,Morocco,Soybeans,1998,4000,346,12621.14,18.21,Low
20666,Morocco,Soybeans,1998,4000,346,12621.14,18.24,Low
20667,Morocco,Soybeans,1999,11200,346,13028.29,17.68,Low
20668,Morocco,Soybeans,1999,11200,346,13028.29,17.88,Low
20669,Morocco,Soybeans,2000,12000,346,13435.43,18.16,Low
20670,Morocco,Soybeans,2000,12000,346,13435.43,18.14,Low
20671,Morocco,Soybeans,2001,10000,346,13842.57,18.73,Low
20672,Morocco,Soybeans,2001,10000,346,13842.57,18.56,Low
20673,Morocco,Soybeans,2002,10000,346,14249.71,18.25,Low
20674,Morocco,Soybeans,2002,10000,346,14249.71,18.19,Low
20675,Morocco,Soybeans,2004,10000,346,15064,18.07,Low
20676,Morocco,Soybeans,2004,10000,346,15064,18.21,Low
20677,Morocco,Soybeans,2005,10000,346,13966,18.18,Low
20678,Morocco,Soybeans,2005,10000,346,13966,18.15,Low
20679,Morocco,Soybeans,2006,10000,346,13697,18.38,Low
20680,Morocco,Soybeans,2006,10000,346,13697,18.51,Low
20681,Morocco,Soybeans,2007,10000,346,13697,17.93,Low
20682,Morocco,Soybeans,2007,10000,346,13697,17.99,Low
20683,Morocco,Soybeans,2008,10000,346,13697,17.8,Low
20684,Morocco,Soybeans,2008,10000,346,13697,17.96,Low
20685,Morocco,Soybeans,2009,10000,346,13697,18.56,Low
20686,Morocco,Soybeans,2009,10000,346,13697,18.73,Low
20687,Morocco,Soybeans,2010,10000,346,13697,18.83,Low
20688,Morocco,Soybeans,2010,10000,346,13697,18.87,Low
20689,Morocco,Soybeans,2011,10000,346,13697,18.53,Low
20690,Morocco,Soybeans,2011,10000,346,13697,18.59,Low
20691,Morocco,Soybeans,2012,10000,346,13697,18.24,Low
20692,Morocco,Soybeans,2012,10000,346,13697,18.2,Low
20693,Morocco,Soybeans,2013,10000,346,13697,18.79,Low
20694,Morocco,Soybeans,2013,10000,346,13697,18.62,Low
20695,Morocco,Sweet potatoes,1990,155421,346,9364,18.17,Low
20696,Morocco,Sweet potatoes,1990,155421,346,9364,18.29,Low
20697,Morocco,Sweet potatoes,1991,156000,346,9771.14,17.25,Low
20698,Morocco,Sweet potatoes,1991,156000,346,9771.14,17.47,Low
20699,Morocco,Sweet potatoes,1992,155000,346,10178.29,17.38,Low
20700,Morocco,Sweet potatoes,1992,155000,346,10178.29,17.56,Low
20701,Morocco,Sweet potatoes,1993,150000,346,10585.43,16.94,Low
20702,Morocco,Sweet potatoes,1993,150000,346,10585.43,17.11,Low
20703,Morocco,Sweet potatoes,1994,154663,346,10992.57,17.88,Low
20704,Morocco,Sweet potatoes,1994,154663,346,10992.57,17.98,Low
20705,Morocco,Sweet potatoes,1995,156909,346,11399.71,18.56,Low
20706,Morocco,Sweet potatoes,1995,156909,346,11399.71,18.72,Low
20707,Morocco,Sweet potatoes,1996,163636,346,11806.86,17.75,Low
20708,Morocco,Sweet potatoes,1996,163636,346,11806.86,17.97,Low
20709,Morocco,Sweet potatoes,1997,181882,346,12214,18.31,Medium
20710,Morocco,Sweet potatoes,1997,181882,346,12214,18.65,Medium
20711,Morocco,Sweet potatoes,1998,184706,346,12621.14,18.21,Medium
20712,Morocco,Sweet potatoes,1998,184706,346,12621.14,18.24,Medium
20713,Morocco,Sweet potatoes,1999,133761,346,13028.29,17.68,Low
20714,Morocco,Sweet potatoes,1999,133761,346,13028.29,17.88,Low
20715,Morocco,Sweet potatoes,2000,166275,346,13435.43,18.16,Low
20716,Morocco,Sweet potatoes,2000,166275,346,13435.43,18.14,Low
20717,Morocco,Sweet potatoes,2001,123061,346,13842.57,18.73,Low
20718,Morocco,Sweet potatoes,2001,123061,346,13842.57,18.56,Low
20719,Morocco,Sweet potatoes,2002,136703,346,14249.71,18.25,Low
20720,Morocco,Sweet potatoes,2002,136703,346,14249.71,18.19,Low
20721,Morocco,Sweet potatoes,2004,157333,346,15064,18.07,Low
20722,Morocco,Sweet potatoes,2004,157333,346,15064,18.21,Low
20723,Morocco,Sweet potatoes,2005,129483,346,13966,18.18,Low
20724,Morocco,Sweet potatoes,2005,129483,346,13966,18.15,Low
20725,Morocco,Sweet potatoes,2006,179115,346,13697,18.38,Medium
20726,Morocco,Sweet potatoes,2006,179115,346,13697,18.51,Medium
20727,Morocco,Sweet potatoes,2007,178351,346,13697,17.93,Medium
20728,Morocco,Sweet potatoes,2007,178351,346,13697,17.99,Medium
20729,Morocco,Sweet potatoes,2008,174320,346,13697,17.8,Medium
