Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,category
Suriname,Sweet potatoes,1995,68750.0,2331.0,169.0,27.33,Low
Suriname,Sweet potatoes,1996,115833.0,2331.0,142.0,27.09,Low
Suriname,Sweet potatoes,1997,116667.0,2331.0,139.0,27.27,Low
Suriname,Sweet potatoes,1998,95000.0,2331.0,151.33,27.65,Low
Suriname,Sweet potatoes,1999,122500.0,2331.0,163.67,27.07,Low
Suriname,Sweet potatoes,2000,128000.0,2331.0,176.0,26.86,Low
Suriname,Sweet potatoes,2001,128462.0,2331.0,581.12,27.12,Low
Suriname,Sweet potatoes,2002,142308.0,2331.0,986.25,27.14,Low
Suriname,Sweet potatoes,2004,126875.0,2331.0,1214.83,27.47,Low
Suriname,Sweet potatoes,2005,148367.0,2331.0,1426.37,27.7,Low
Suriname,Sweet potatoes,2006,191628.0,2331.0,1483.84,27.34,Medium
Suriname,Sweet potatoes,2007,161556.0,2331.0,1847.86,27.19,Low
Suriname,Sweet potatoes,2008,191220.0,2331.0,2108.66,27.22,Medium
Suriname,Sweet potatoes,2009,140000.0,2331.0,2191.37,27.45,Low
Suriname,Sweet potatoes,2010,190417.0,2331.0,1286.65,27.7,Medium
Suriname,Sweet potatoes,2011,179630.0,2331.0,936.24,27.42,Medium
Suriname,Sweet potatoes,2012,185926.0,2331.0,633.92,27.4,Medium
Suriname,Sweet potatoes,2013,169487.0,2331.0,537.49,27.17,Medium
Sweden,Potatoes,1990,348034.0,624.0,2310.0,8.43,High
Sweden,Potatoes,1991,291612.0,624.0,1841.0,7.49,Medium
Sweden,Potatoes,1992,331543.0,624.0,1497.0,7.94,Medium
Sweden,Potatoes,1993,375096.0,624.0,1466.0,6.98,High
Sweden,Potatoes,1994,322178.0,624.0,1962.0,7.23,Medium
Sweden,Potatoes,1995,306791.0,624.0,1225.0,7.17,Medium
Sweden,Potatoes,1996,328115.0,624.0,1529.0,6.15,Medium
Sweden,Potatoes,1997,339011.0,624.0,1534.0,7.66,High
Sweden,Potatoes,1998,355757.0,624.0,1555.0,6.89,High
Sweden,Potatoes,1999,301953.0,624.0,1602.0,8.02,Medium
Sweden,Potatoes,2000,297876.0,624.0,1721.0,8.42,Medium
Sweden,Potatoes,2001,286946.0,624.0,1789.0,7.48,Medium
Sweden,Potatoes,2002,287905.0,624.0,2198.0,7.96,Medium
Sweden,Potatoes,2004,309147.0,624.0,1353.0,7.53,Medium
Sweden,Potatoes,2005,311070.0,624.0,2132.0,7.72,Medium
Sweden,Potatoes,2006,276011.0,624.0,2220.0,8.3,Medium
Sweden,Potatoes,2007,276629.0,624.0,2157.0,8.16,Medium
Sweden,Potatoes,2008,317175.0,624.0,2352.0,8.49,Medium
Sweden,Potatoes,2009,318212.0,624.0,1935.0,7.54,Medium
Sweden,Potatoes,2010,301218.0,624.0,1982.0,6.01,Medium
Sweden,Potatoes,2011,319681.0,624.0,1781.0,8.18,Medium
Sweden,Potatoes,2012,325809.0,624.0,1814.0,7.21,Medium
Sweden,Potatoes,2013,337563.0,624.0,1620.0,7.1,High
Sweden,Wheat,1990,64494.0,624.0,2310.0,8.43,Low
Sweden,Wheat,1991,58591.0,624.0,1841.0,7.49,Low
Sweden,Wheat,1992,53249.0,624.0,1497.0,7.94,Low
Sweden,Wheat,1993,58993.0,624.0,1466.0,6.98,Low
Sweden,Wheat,1994,53403.0,624.0,1962.0,7.23,Low
Sweden,Wheat,1995,59441.0,624.0,1225.0,7.17,Low
Sweden,Wheat,1996,60597.0,624.0,1529.0,6.15,Low
Sweden,Wheat,1997,59742.0,624.0,1534.0,7.66,Low
Sweden,Wheat,1998,56494.0,624.0,1555.0,6.89,Low
Sweden,Wheat,1999,60236.0,624.0,1602.0,8.02,Low
Sweden,Wheat,2000,59066.0,624.0,1721.0,8.42,Low
Sweden,Wheat,2001,59412.0,624.0,1789.0,7.48,Low
Sweden,Wheat,2002,61487.0,624.0,2198.0,7.96,Low
Sweden,Wheat,2004,59798.0,624.0,1353.0,7.53,Low
Sweden,Wheat,2005,63334.0,624.0,2132.0,7.72,Low
Sweden,Wheat,2006,54627.0,624.0,2220.0,8.3,Low
Sweden,Wheat,2007,62571.0,624.0,2157.0,8.16,Low
Sweden,Wheat,2008,61087.0,624.0,2352.0,8.49,Low
Sweden,Wheat,2009,60776.0,624.0,1935.0,7.54,Low
Sweden,Wheat,2010,53966.0,624.0,1982.0,6.01,Low
Sweden,Wheat,2011,53786.0,624.0,1781.0,8.18,Low
Sweden,Wheat,2012,62379.0,624.0,1814.0,7.21,Low
Sweden,Wheat,2013,57792.0,624.0,1620.0,7.1,Low
Switzerland,Maize,1990,85102.0,1537.0,2282.0,8.19,Low
Switzerland,Maize,1991,80510.0,1537.0,2055.9,7.24,Low
Switzerland,Maize,1992,83130.0,1537.0,2018.7,7.98,Low
Switzerland,Maize,1993,89050.0,1537.0,1934.5,7.48,Low
Switzerland,Maize,1994,87490.0,1537.0,1922.5,8.78,Low
Switzerland,Maize,1995,83614.0,1537.0,1826.3,7.65,Low
Switzerland,Maize,1996,85748.0,1537.0,1746.3,6.66,Low
Switzerland,Maize,1997,92732.0,1537.0,1644.3,7.96,Low
Switzerland,Maize,1998,91140.0,1537.0,1563.6,7.81,Low
Switzerland,Maize,1999,88852.0,1537.0,1526.6,7.76,Low
Switzerland,Maize,2000,96519.0,1537.0,1576.9,8.54,Low
Switzerland,Maize,2001,89441.0,1537.0,1561.9,7.82,Low
Switzerland,Maize,2002,92168.0,1537.0,1526.6,8.42,Low
Switzerland,Maize,2004,96142.0,1537.0,1390.7,7.67,Low
Switzerland,Maize,2005,96497.0,1537.0,1388.3,7.49,Low
Switzerland,Maize,2006,84488.0,1537.0,1359.04,8.19,Low
Switzerland,Maize,2007,101695.0,1537.0,2099.3,8.43,Low
Switzerland,Maize,2008,97027.0,1537.0,2011.47,7.98,Low
Switzerland,Maize,2009,104132.0,1537.0,2170.4,8.15,Low
Switzerland,Maize,2010,84922.0,1537.0,2059.6,7.06,Low
Switzerland,Maize,2011,114447.0,1537.0,2132.14,8.68,Low
Switzerland,Maize,2012,108279.0,1537.0,2077.9,7.96,Low
Switzerland,Maize,2013,100837.0,1537.0,2098.5,7.94,Low
Switzerland,Potatoes,1990,379017.0,1537.0,2282.0,8.19,High
Switzerland,Potatoes,1991,398785.0,1537.0,2055.9,7.24,High
Switzerland,Potatoes,1992,422849.0,1537.0,2018.7,7.98,High
Switzerland,Potatoes,1993,439261.0,1537.0,1934.5,7.48,High
Switzerland,Potatoes,1994,331744.0,1537.0,1922.5,8.78,Medium
Switzerland,Potatoes,1995,352941.0,1537.0,1826.3,7.65,High
Switzerland,Potatoes,1996,487219.0,1537.0,1746.3,6.66,High
Switzerland,Potatoes,1997,459163.0,1537.0,1644.3,7.96,High
Switzerland,Potatoes,1998,403371.0,1537.0,1563.6,7.81,High
Switzerland,Potatoes,1999,352256.0,1537.0,1526.6,7.76,High
Switzerland,Potatoes,2000,424362.0,1537.0,1576.9,8.54,High
Switzerland,Potatoes,2001,375698.0,1537.0,1561.9,7.82,High
Switzerland,Potatoes,2002,390936.0,1537.0,1526.6,8.42,High
Switzerland,Potatoes,2004,394976.0,1537.0,1390.7,7.67,High
Switzerland,Potatoes,2005,387450.0,1537.0,1388.3,7.49,High
Switzerland,Potatoes,2006,326986.0,1537.0,1359.04,8.19,Medium
Switzerland,Potatoes,2007,417029.0,1537.0,2099.3,8.43,High
Switzerland,Potatoes,2008,427835.0,1537.0,2011.47,7.98,High
Switzerland,Potatoes,2009,465002.0,1537.0,2170.4,8.15,High
Switzerland,Potatoes,2010,386978.0,1537.0,2059.6,7.06,High
Switzerland,Potatoes,2011,457778.0,1537.0,2132.14,8.68,High
Switzerland,Potatoes,2012,411034.0,1537.0,2077.9,7.96,High
Switzerland,Potatoes,2013,325935.0,1537.0,2098.5,7.94,Medium
Switzerland,Soybeans,1990,24266.0,1537.0,2282.0,8.19,Low
Switzerland,Soybeans,1991,23437.0,1537.0,2055.9,7.24,Low
Switzerland,Soybeans,1992,26335.0,1537.0,2018.7,7.98,Low
Switzerland,Soybeans,1993,22818.0,1537.0,1934.5,7.48,Low
Switzerland,Soybeans,1994,27575.0,1537.0,1922.5,8.78,Low
Switzerland,Soybeans,1995,27750.0,1537.0,1826.3,7.65,Low
Switzerland,Soybeans,1996,25723.0,1537.0,1746.3,6.66,Low
Switzerland,Soybeans,1997,26472.0,1537.0,1644.3,7.96,Low
Switzerland,Soybeans,1998,26054.0,1537.0,1563.6,7.81,Low
Switzerland,Soybeans,1999,33229.0,1537.0,1526.6,7.76,Low
Switzerland,Soybeans,2000,39391.0,1537.0,1576.9,8.54,Low
Switzerland,Soybeans,2001,30713.0,1537.0,1561.9,7.82,Low
Switzerland,Soybeans,2002,30243.0,1537.0,1526.6,8.42,Low
Switzerland,Soybeans,2004,28446.0,1537.0,1390.7,7.67,Low
Switzerland,Soybeans,2005,26350.0,1537.0,1388.3,7.49,Low
Switzerland,Soybeans,2006,26667.0,1537.0,1359.04,8.19,Low
Switzerland,Soybeans,2007,26052.0,1537.0,2099.3,8.43,Low
Switzerland,Soybeans,2008,29087.0,1537.0,2011.47,7.98,Low
Switzerland,Soybeans,2009,27076.0,1537.0,2170.4,8.15,Low
Switzerland,Soybeans,2010,28298.0,1537.0,2059.6,7.06,Low
Switzerland,Soybeans,2011,29386.0,1537.0,2132.14,8.68,Low
Switzerland,Soybeans,2012,28111.0,1537.0,2077.9,7.96,Low
Switzerland,Soybeans,2013,25252.0,1537.0,2098.5,7.94,Low
Switzerland,Wheat,1990,56376.0,1537.0,2282.0,8.19,Low
Switzerland,Wheat,1991,59471.0,1537.0,2055.9,7.24,Low
Switzerland,Wheat,1992,55114.0,1537.0,2018.7,7.98,Low
Switzerland,Wheat,1993,59382.0,1537.0,1934.5,7.48,Low
Switzerland,Wheat,1994,54925.0,1537.0,1922.5,8.78,Low
Switzerland,Wheat,1995,59798.0,1537.0,1826.3,7.65,Low
Switzerland,Wheat,1996,66149.0,1537.0,1746.3,6.66,Low
Switzerland,Wheat,1997,59787.0,1537.0,1644.3,7.96,Low
Switzerland,Wheat,1998,61811.0,1537.0,1563.6,7.81,Low
Switzerland,Wheat,1999,52609.0,1537.0,1526.6,7.76,Low
Switzerland,Wheat,2000,59477.0,1537.0,1576.9,8.54,Low
Switzerland,Wheat,2001,55116.0,1537.0,1561.9,7.82,Low
Switzerland,Wheat,2002,56340.0,1537.0,1526.6,8.42,Low
Switzerland,Wheat,2004,61177.0,1537.0,1390.7,7.67,Low
Switzerland,Wheat,2005,57316.0,1537.0,1388.3,7.49,Low
Switzerland,Wheat,2006,58130.0,1537.0,1359.04,8.19,Low
Switzerland,Wheat,2007,59803.0,1537.0,2099.3,8.43,Low
Switzerland,Wheat,2008,60014.0,1537.0,2011.47,7.98,Low
Switzerland,Wheat,2009,60214.0,1537.0,2170.4,8.15,Low
Switzerland,Wheat,2010,57490.0,1537.0,2059.6,7.06,Low
Switzerland,Wheat,2011,62952.0,1537.0,2132.14,8.68,Low
Switzerland,Wheat,2012,57763.0,1537.0,2077.9,7.96,Low
Switzerland,Wheat,2013,53834.0,1537.0,2098.5,7.94,Low
Tajikistan,Maize,1992,29613.0,691.0,2280.0,7.9,Low
Tajikistan,Maize,1993,30455.0,691.0,2280.0,7.29,Low
Tajikistan,Maize,1994,18000.0,691.0,714.0,8.01,Low
Tajikistan,Maize,1995,19372.0,691.0,54.0,8.49,Low
Tajikistan,Maize,1996,37520.0,691.0,826.0,7.55,Low
Tajikistan,Maize,1997,27501.0,691.0,751.31,8.69,Low
Tajikistan,Maize,1998,29816.0,691.0,676.63,8.34,Low
Tajikistan,Maize,1999,28100.0,691.0,601.94,8.74,Low
Tajikistan,Maize,2000,27011.0,691.0,527.25,8.78,Low
Tajikistan,Maize,2001,29515.0,691.0,452.56,9.16,Low
Tajikistan,Maize,2002,35117.0,691.0,377.88,8.63,Low
Tajikistan,Maize,2004,46811.0,691.0,228.5,9.24,Low
Tajikistan,Maize,2005,40471.0,691.0,235.4,8.61,Low
Tajikistan,Maize,2006,37740.0,691.0,241.9,8.97,Low
Tajikistan,Maize,2007,40109.0,691.0,247.9,8.69,Low
Tajikistan,Maize,2008,93985.0,691.0,253.5,8.29,Low
Tajikistan,Maize,2009,98893.0,691.0,258.1,8.42,Low
Tajikistan,Maize,2010,120521.0,691.0,262.1,8.98,Low
Tajikistan,Maize,2011,121228.0,691.0,264.6,8.45,Low
Tajikistan,Maize,2012,125670.0,691.0,264.6,7.71,Low
Tajikistan,Maize,2013,124827.0,691.0,264.6,10.1,Low
Tajikistan,Potatoes,1992,128769.0,691.0,2280.0,7.9,Low
Tajikistan,Potatoes,1993,120492.0,691.0,2280.0,7.29,Low
Tajikistan,Potatoes,1994,111667.0,691.0,714.0,8.01,Low
Tajikistan,Potatoes,1995,279000.0,691.0,54.0,8.49,Medium
Tajikistan,Potatoes,1996,107700.0,691.0,826.0,7.55,Low
Tajikistan,Potatoes,1997,100289.0,691.0,751.31,8.69,Low
Tajikistan,Potatoes,1998,104926.0,691.0,676.63,8.34,Low
Tajikistan,Potatoes,1999,117128.0,691.0,601.94,8.74,Low
Tajikistan,Potatoes,2000,119046.0,691.0,527.25,8.78,Low
Tajikistan,Potatoes,2001,132600.0,691.0,452.56,9.16,Low
Tajikistan,Potatoes,2002,158022.0,691.0,377.88,8.63,Low
Tajikistan,Potatoes,2004,183006.0,691.0,228.5,9.24,Medium
Tajikistan,Potatoes,2005,196227.0,691.0,235.4,8.61,Medium
Tajikistan,Potatoes,2006,198508.0,691.0,241.9,8.97,Medium
Tajikistan,Potatoes,2007,218368.0,691.0,247.9,8.69,Medium
Tajikistan,Potatoes,2008,237053.0,691.0,253.5,8.29,Medium
Tajikistan,Potatoes,2009,231535.0,691.0,258.1,8.42,Medium
Tajikistan,Potatoes,2010,239308.0,691.0,262.1,8.98,Medium
Tajikistan,Potatoes,2011,235049.0,691.0,264.6,8.45,Medium
Tajikistan,Potatoes,2012,237444.0,691.0,264.6,7.71,Medium
Tajikistan,Potatoes,2013,251396.0,691.0,264.6,10.1,Medium
Tajikistan,"Rice, paddy",1992,20184.0,691.0,2280.0,7.9,Low
Tajikistan,"Rice, paddy",1993,18306.0,691.0,2280.0,7.29,Low
Tajikistan,"Rice, paddy",1994,15385.0,691.0,714.0,8.01,Low
Tajikistan,"Rice, paddy",1995,18000.0,691.0,54.0,8.49,Low
Tajikistan,"Rice, paddy",1996,17268.0,691.0,826.0,7.55,Low
Tajikistan,"Rice, paddy",1997,27093.0,691.0,751.31,8.69,Low
Tajikistan,"Rice, paddy",1998,24566.0,691.0,676.63,8.34,Low
Tajikistan,"Rice, paddy",1999,24908.0,691.0,601.94,8.74,Low
Tajikistan,"Rice, paddy",2000,37900.0,691.0,527.25,8.78,Low
Tajikistan,"Rice, paddy",2001,26100.0,691.0,452.56,9.16,Low
Tajikistan,"Rice, paddy",2002,28523.0,691.0,377.88,8.63,Low
Tajikistan,"Rice, paddy",2004,36408.0,691.0,228.5,9.24,Low
Tajikistan,"Rice, paddy",2005,32844.0,691.0,235.4,8.61,Low
Tajikistan,"Rice, paddy",2006,31415.0,691.0,241.9,8.97,Low
Tajikistan,"Rice, paddy",2007,30707.0,691.0,247.9,8.69,Low
Tajikistan,"Rice, paddy",2008,52616.0,691.0,253.5,8.29,Low
Tajikistan,"Rice, paddy",2009,43558.0,691.0,258.1,8.42,Low
Tajikistan,"Rice, paddy",2010,51740.0,691.0,262.1,8.98,Low
Tajikistan,"Rice, paddy",2011,58186.0,691.0,264.6,8.45,Low
Tajikistan,"Rice, paddy",2012,62517.0,691.0,264.6,7.71,Low
Tajikistan,"Rice, paddy",2013,66592.0,691.0,264.6,10.1,Low
Tajikistan,Sorghum,1992,11720.0,691.0,2280.0,7.9,Low
Tajikistan,Sorghum,1993,13716.0,691.0,2280.0,7.29,Low
Tajikistan,Sorghum,1994,14087.0,691.0,714.0,8.01,Low
Tajikistan,Sorghum,1995,19182.0,691.0,54.0,8.49,Low
Tajikistan,Sorghum,1996,7338.0,691.0,826.0,7.55,Low
Tajikistan,Sorghum,1997,8883.0,691.0,751.31,8.69,Low
Tajikistan,Sorghum,1998,20704.0,691.0,676.63,8.34,Low
Tajikistan,Sorghum,1999,11327.0,691.0,601.94,8.74,Low
Tajikistan,Sorghum,2000,14588.0,691.0,527.25,8.78,Low
Tajikistan,Sorghum,2001,13444.0,691.0,452.56,9.16,Low
Tajikistan,Sorghum,2002,12353.0,691.0,377.88,8.63,Low
Tajikistan,Sorghum,2004,17786.0,691.0,228.5,9.24,Low
Tajikistan,Sorghum,2005,12140.0,691.0,235.4,8.61,Low
Tajikistan,Sorghum,2006,14240.0,691.0,241.9,8.97,Low
Tajikistan,Sorghum,2007,16316.0,691.0,247.9,8.69,Low
Tajikistan,Sorghum,2008,10687.0,691.0,253.5,8.29,Low
Tajikistan,Sorghum,2009,8889.0,691.0,258.1,8.42,Low
Tajikistan,Sorghum,2010,17840.0,691.0,262.1,8.98,Low
Tajikistan,Sorghum,2011,7981.0,691.0,264.6,8.45,Low
Tajikistan,Sorghum,2012,29444.0,691.0,264.6,7.71,Low
Tajikistan,Sorghum,2013,34000.0,691.0,264.6,10.1,Low
Tajikistan,Soybeans,1992,50.0,691.0,2280.0,7.9,Low
Tajikistan,Soybeans,1993,80.0,691.0,2280.0,7.29,Low
Tajikistan,Soybeans,1994,111.0,691.0,714.0,8.01,Low
Tajikistan,Soybeans,1995,117.0,691.0,54.0,8.49,Low
Tajikistan,Soybeans,1996,227.0,691.0,826.0,7.55,Low
Tajikistan,Soybeans,1997,200.0,691.0,751.31,8.69,Low
Tajikistan,Soybeans,1998,383.0,691.0,676.63,8.34,Low
Tajikistan,Soybeans,1999,260.0,691.0,601.94,8.74,Low
Tajikistan,Soybeans,2000,525.0,691.0,527.25,8.78,Low
Tajikistan,Soybeans,2001,540.0,691.0,452.56,9.16,Low
Tajikistan,Soybeans,2002,230.0,691.0,377.88,8.63,Low
Tajikistan,Soybeans,2004,100.0,691.0,228.5,9.24,Low
Tajikistan,Soybeans,2006,500.0,691.0,241.9,8.97,Low
Tajikistan,Soybeans,2007,824.0,691.0,247.9,8.69,Low
Tajikistan,Soybeans,2008,112.0,691.0,253.5,8.29,Low
Tajikistan,Soybeans,2009,2459.0,691.0,258.1,8.42,Low
Tajikistan,Soybeans,2010,2156.0,691.0,262.1,8.98,Low
Tajikistan,Soybeans,2011,2688.0,691.0,264.6,8.45,Low
Tajikistan,Soybeans,2012,4000.0,691.0,264.6,7.71,Low
Tajikistan,Soybeans,2013,3273.0,691.0,264.6,10.1,Low
Tajikistan,Wheat,1992,9073.0,691.0,2280.0,7.9,Low
Tajikistan,Wheat,1993,8513.0,691.0,2280.0,7.29,Low
Tajikistan,Wheat,1994,8409.0,691.0,714.0,8.01,Low
Tajikistan,Wheat,1995,8882.0,691.0,54.0,8.49,Low
Tajikistan,Wheat,1996,8566.0,691.0,826.0,7.55,Low
Tajikistan,Wheat,1997,12687.0,691.0,751.31,8.69,Low
Tajikistan,Wheat,1998,11448.0,691.0,676.63,8.34,Low
Tajikistan,Wheat,1999,11486.0,691.0,601.94,8.74,Low
Tajikistan,Wheat,2000,11839.0,691.0,527.25,8.78,Low
Tajikistan,Wheat,2001,13098.0,691.0,452.56,9.16,Low
Tajikistan,Wheat,2002,17898.0,691.0,377.88,8.63,Low
Tajikistan,Wheat,2004,19897.0,691.0,228.5,9.24,Low
Tajikistan,Wheat,2005,19603.0,691.0,235.4,8.61,Low
Tajikistan,Wheat,2006,19967.0,691.0,241.9,8.97,Low
Tajikistan,Wheat,2007,23500.0,691.0,247.9,8.69,Low
Tajikistan,Wheat,2008,19866.0,691.0,253.5,8.29,Low
Tajikistan,Wheat,2009,30343.0,691.0,258.1,8.42,Low
Tajikistan,Wheat,2010,30159.0,691.0,262.1,8.98,Low
Tajikistan,Wheat,2011,23359.0,691.0,264.6,8.45,Low
Tajikistan,Wheat,2012,26758.0,691.0,264.6,7.71,Low
Tajikistan,Wheat,2013,29735.0,691.0,264.6,10.1,Low
Thailand,Cassava,1990,139159.0,1622.0,18849.0,27.96,Low
Thailand,Cassava,1991,137453.0,1622.0,18849.0,27.85,Low
Thailand,Cassava,1992,140332.0,1622.0,18849.0,27.55,Low
Thailand,Cassava,1993,140491.0,1622.0,18849.0,27.58,Low
Thailand,Cassava,1994,138073.0,1622.0,20448.0,27.76,Low
Thailand,Cassava,1995,130244.0,1622.0,24062.0,27.68,Low
Thailand,Cassava,1996,141581.0,1622.0,21901.0,27.37,Low
Thailand,Cassava,1997,146976.0,1622.0,23960.0,28.01,Low
Thailand,Cassava,1998,149280.0,1622.0,19212.0,28.44,Low
Thailand,Cassava,1999,154929.0,1622.0,22761.0,27.34,Low
Thailand,Cassava,2000,168570.0,1622.0,20334.0,27.52,Medium
Thailand,Cassava,2001,175324.0,1622.0,30629.67,27.81,Medium
Thailand,Cassava,2002,170694.0,1622.0,40925.33,27.98,Medium
Thailand,Cassava,2004,202778.0,1622.0,88548.0,27.8,Medium
Thailand,Cassava,2005,171804.0,1622.0,43831.0,27.92,Medium
Thailand,Cassava,2006,210910.0,1622.0,41220.0,27.92,Medium
Thailand,Cassava,2007,229223.0,1622.0,66858.0,27.79,Medium
Thailand,Cassava,2008,212548.0,1622.0,65423.0,27.48,Medium
Thailand,Cassava,2009,226781.0,1622.0,67933.0,27.79,Medium
Thailand,Cassava,2010,185730.0,1622.0,68986.0,28.54,Medium
Thailand,Cassava,2011,192995.0,1622.0,87191.0,27.56,Medium
Thailand,Cassava,2012,219133.0,1622.0,69921.0,28.48,Medium
Thailand,Cassava,2013,218232.0,1622.0,8136.0,28.98,Medium
Thailand,Maize,1990,24090.0,1622.0,18849.0,27.96,Low
Thailand,Maize,1991,27117.0,1622.0,18849.0,27.85,Low
Thailand,Maize,1992,29709.0,1622.0,18849.0,27.55,Low
Thailand,Maize,1993,27333.0,1622.0,18849.0,27.58,Low
Thailand,Maize,1994,29344.0,1622.0,20448.0,27.76,Low
Thailand,Maize,1995,32884.0,1622.0,24062.0,27.68,Low
Thailand,Maize,1996,34478.0,1622.0,21901.0,27.37,Low
Thailand,Maize,1997,31982.0,1622.0,23960.0,28.01,Low
Thailand,Maize,1998,33448.0,1622.0,19212.0,28.44,Low
Thailand,Maize,1999,35526.0,1622.0,22761.0,27.34,Low
Thailand,Maize,2000,36715.0,1622.0,20334.0,27.52,Low
Thailand,Maize,2001,37329.0,1622.0,30629.67,27.81,Low
Thailand,Maize,2002,37145.0,1622.0,40925.33,27.98,Low
Thailand,Maize,2004,38587.0,1622.0,88548.0,27.8,Low
Thailand,Maize,2005,38161.0,1622.0,43831.0,27.92,Low
Thailand,Maize,2006,39356.0,1622.0,41220.0,27.92,Low
Thailand,Maize,2007,39295.0,1622.0,66858.0,27.79,Low
Thailand,Maize,2008,40748.0,1622.0,65423.0,27.48,Low
Thailand,Maize,2009,41780.0,1622.0,67933.0,27.79,Low
Thailand,Maize,2010,41799.0,1622.0,68986.0,28.54,Low
Thailand,Maize,2011,43297.0,1622.0,87191.0,27.56,Low
Thailand,Maize,2012,43225.0,1622.0,69921.0,28.48,Low
Thailand,Maize,2013,42242.0,1622.0,8136.0,28.98,Low
Thailand,Potatoes,1990,90000.0,1622.0,18849.0,27.96,Low
Thailand,Potatoes,1991,83333.0,1622.0,18849.0,27.85,Low
Thailand,Potatoes,1992,128571.0,1622.0,18849.0,27.55,Low
Thailand,Potatoes,1993,125000.0,1622.0,18849.0,27.58,Low
Thailand,Potatoes,1994,133333.0,1622.0,20448.0,27.76,Low
Thailand,Potatoes,1995,140000.0,1622.0,24062.0,27.68,Low
Thailand,Potatoes,1996,171249.0,1622.0,21901.0,27.37,Medium
Thailand,Potatoes,1997,166699.0,1622.0,23960.0,28.01,Low
Thailand,Potatoes,1998,123473.0,1622.0,19212.0,28.44,Low
Thailand,Potatoes,1999,130776.0,1622.0,22761.0,27.34,Low
Thailand,Potatoes,2000,130776.0,1622.0,20334.0,27.52,Low
Thailand,Potatoes,2001,120904.0,1622.0,30629.67,27.81,Low
Thailand,Potatoes,2002,120717.0,1622.0,40925.33,27.98,Low
Thailand,Potatoes,2004,143224.0,1622.0,88548.0,27.8,Low
Thailand,Potatoes,2005,151076.0,1622.0,43831.0,27.92,Low
Thailand,Potatoes,2006,152815.0,1622.0,41220.0,27.92,Low
Thailand,Potatoes,2007,157503.0,1622.0,66858.0,27.79,Low
Thailand,Potatoes,2008,150459.0,1622.0,65423.0,27.48,Low
Thailand,Potatoes,2009,165948.0,1622.0,67933.0,27.79,Low
Thailand,Potatoes,2010,142016.0,1622.0,68986.0,28.54,Low
Thailand,Potatoes,2011,146421.0,1622.0,87191.0,27.56,Low
Thailand,Potatoes,2012,153378.0,1622.0,69921.0,28.48,Low
Thailand,Potatoes,2013,150014.0,1622.0,8136.0,28.98,Low
Thailand,"Rice, paddy",1990,19556.0,1622.0,18849.0,27.96,Low
Thailand,"Rice, paddy",1991,22534.0,1622.0,18849.0,27.85,Low
Thailand,"Rice, paddy",1992,21745.0,1622.0,18849.0,27.55,Low
Thailand,"Rice, paddy",1993,20497.0,1622.0,18849.0,27.58,Low
Thailand,"Rice, paddy",1994,23521.0,1622.0,20448.0,27.76,Low
Thailand,"Rice, paddy",1995,24158.0,1622.0,24062.0,27.68,Low
Thailand,"Rice, paddy",1996,24098.0,1622.0,21901.0,27.37,Low
Thailand,"Rice, paddy",1997,23788.0,1622.0,23960.0,28.01,Low
Thailand,"Rice, paddy",1998,24180.0,1622.0,19212.0,28.44,Low
Thailand,"Rice, paddy",1999,24244.0,1622.0,22761.0,27.34,Low
Thailand,"Rice, paddy",2000,26128.0,1622.0,20334.0,27.52,Low
Thailand,"Rice, paddy",2001,28739.0,1622.0,30629.67,27.81,Low
Thailand,"Rice, paddy",2002,29338.0,1622.0,40925.33,27.98,Low
Thailand,"Rice, paddy",2004,28895.0,1622.0,88548.0,27.8,Low
Thailand,"Rice, paddy",2005,29974.0,1622.0,43831.0,27.92,Low
Thailand,"Rice, paddy",2006,29503.0,1622.0,41220.0,27.92,Low
Thailand,"Rice, paddy",2007,30441.0,1622.0,66858.0,27.79,Low
Thailand,"Rice, paddy",2008,29974.0,1622.0,65423.0,27.48,Low
Thailand,"Rice, paddy",2009,29079.0,1622.0,67933.0,27.79,Low
Thailand,"Rice, paddy",2010,29921.0,1622.0,68986.0,28.54,Low
Thailand,"Rice, paddy",2011,31867.0,1622.0,87191.0,27.56,Low
Thailand,"Rice, paddy",2012,31865.0,1622.0,69921.0,28.48,Low
Thailand,"Rice, paddy",2013,31463.0,1622.0,8136.0,28.98,Low
Thailand,Sorghum,1990,12590.0,1622.0,18849.0,27.96,Low
Thailand,Sorghum,1991,12991.0,1622.0,18849.0,27.85,Low
Thailand,Sorghum,1992,14440.0,1622.0,18849.0,27.55,Low
Thailand,Sorghum,1993,14272.0,1622.0,18849.0,27.58,Low
Thailand,Sorghum,1994,13644.0,1622.0,20448.0,27.76,Low
Thailand,Sorghum,1995,15032.0,1622.0,24062.0,27.68,Low
Thailand,Sorghum,1996,16727.0,1622.0,21901.0,27.37,Low
Thailand,Sorghum,1997,14983.0,1622.0,23960.0,28.01,Low
Thailand,Sorghum,1998,13948.0,1622.0,19212.0,28.44,Low
Thailand,Sorghum,1999,16352.0,1622.0,22761.0,27.34,Low
Thailand,Sorghum,2000,17302.0,1622.0,20334.0,27.52,Low
Thailand,Sorghum,2001,17356.0,1622.0,30629.67,27.81,Low
Thailand,Sorghum,2002,18430.0,1622.0,40925.33,27.98,Low
